pregunta_id,pregunta,pregunta_name,articulo_id,embeding
6812,¿Existen sanciones por incumplimiento de las disposiciones del Artículo 68?,pregunta 6812,68,
6813,¿Cómo se puede acceder a la información completa del Artículo 68?,pregunta 6813,68,
6814,¿Cómo se asegura la sostenibilidad ambiental de las áreas libres y los parques comunes?,pregunta 6814,68,
6815,¿Se considerarán las necesidades de la fauna y flora local en el diseño de las áreas libres y los parques comunes?,pregunta 6815,68,
6816,¿Cómo se promueve la participación de los residentes en el cuidado y mantenimiento de las áreas libres y los parques comunes?,pregunta 6816,68,
6901,"¿Qué se considera ""adecuado y suficiente"" en términos de tamaño para las áreas de servicios en las Unidades Inmobiliarias Cerradas?",pregunta 6901,69,
6902,"¿Existen especificaciones o normas que definan las dimensiones mínimas para cada tipo de servicio (portería, seguridad, etc.)?",pregunta 6902,69,
6903,¿Cómo se asegura que las áreas de servicios sean accesibles para personas con discapacidad?,pregunta 6903,69,
6904,¿Quién es responsable de mantener y gestionar las áreas de servicios?,pregunta 6904,69,
6905,"¿Qué tipo de servicios se consideran ""otros servicios"" además de los mencionados en el artículo?",pregunta 6905,69,
6906,"¿Cómo se garantiza la calidad y eficiencia de los servicios de energía, acueducto, alcantarillado y comunicaciones?",pregunta 6906,69,
6907,¿Qué medidas se toman para asegurar la seguridad de las instalaciones de energía?,pregunta 6907,69,
6908,¿Cómo se abordan las necesidades de mantenimiento y reparación de las áreas de servicios?,pregunta 6908,69,
6909,¿Cómo se aplica este artículo en la práctica?,pregunta 6909,69,
6910,¿Existen mecanismos para verificar el cumplimiento de las disposiciones del artículo?,pregunta 6910,69,
6911,¿Qué sanciones se aplican en caso de incumplimiento?,pregunta 6911,69,
6912,¿Cómo se pueden resolver las disputas relacionadas con las áreas de servicios?,pregunta 6912,69,
6913,¿Cómo se pueden optimizar las áreas de servicios para mejorar la eficiencia y la sostenibilidad?,pregunta 6913,69,
6914,¿Qué nuevas tecnologías se pueden implementar para mejorar la gestión de los servicios en las Unidades Inmobiliarias Cerradas?,pregunta 6914,69,
6915,¿Cómo se pueden integrar las áreas de servicios con el diseño general de la Unidad Inmobiliaria Cerrada para crear un ambiente más agradable y funcional?,pregunta 6915,69,
7001,¿Cuáles son las exigencias mínimas de celdas de parqueo establecidas por las normas municipales para las Unidades Inmobiliarias Cerradas?,pregunta 7001,70,
7002,¿Cómo se determinan las exigencias mínimas de celdas de parqueo para moradores y visitantes?,pregunta 7002,70,
7003,¿Existen diferentes exigencias de celdas de parqueo para diferentes tipos de Unidades Inmobiliarias Cerradas?,pregunta 7003,70,
7004,¿Se consideran las necesidades especiales de personas con movilidad reducida en las exigencias de celdas de parqueo?,pregunta 7004,70,
7005,¿Cómo se asegura el cumplimiento de las exigencias mínimas de celdas de parqueo en las nuevas construcciones?,pregunta 7005,70,
7006,¿Qué tipo de espacios de maniobra se requieren para vehículos en las Unidades Inmobiliarias Cerradas?,pregunta 7006,70,
7007,¿Cuáles son las dimensiones mínimas para los espacios de maniobra?,pregunta 7007,70,
7008,¿Qué tipo de espacios se necesitan para las operaciones de cargue y descargue en el comercio y la industria?,pregunta 7008,70,
7009,¿Cómo se regulan las áreas de cargue y descargue en las zonas comerciales e industriales?,pregunta 7009,70,
7010,¿Se consideran las necesidades de seguridad y accesibilidad en la planificación de los espacios de maniobra y cargue y descargue?,pregunta 7010,70,
7011,¿Qué tipo de sanciones se aplican en caso de incumplimiento de las exigencias del Artículo 70?,pregunta 7011,70,
7012,¿Quién es responsable de la aplicación y control del cumplimiento del Artículo 70?,pregunta 7012,70,
7013,¿Cómo se pueden realizar las denuncias por incumplimiento del Artículo 70?,pregunta 7013,70,
7014,"¿Existen mecanismos para la revisión y actualización de las normas municipales de urbanismo y construcción, incluyendo el Artículo 70?",pregunta 7014,70,
7101,¿Qué tipo de cerramientos se permiten para las UIC autorizadas a partir de la presente ley?,pregunta 7101,71,
7102,¿Cuál es el objetivo de la normativa sobre los cerramientos de las UIC?,pregunta 7102,71,
7103,"¿Cómo se define la ""integración visual"" de los espacios libres privados y edificaciones al espacio público adyacente?",pregunta 7103,71,
7104,"¿Qué tipo de cerramientos se consideran ""transparentes""?",pregunta 7104,71,
7105,"¿Cómo se garantiza que la ciudadanía no se vea privada del uso, goce y disfrute visual de los espacios públicos adyacentes a las UIC?",pregunta 7105,71,
7106,"¿Qué establece el artículo 6o de la Ley 9ª de 1989 en relación al uso, goce y disfrute visual de los espacios públicos?",pregunta 7106,71,
7107,¿Cómo se relaciona el artículo 71 de la ley actual con el artículo 6o de la Ley 9ª de 1989?,pregunta 7107,71,
7108,¿Cómo se implementará la normativa sobre los cerramientos de las UIC en la práctica?,pregunta 7108,71,
7109,¿Quién será responsable de verificar el cumplimiento de la normativa?,pregunta 7109,71,
7110,¿Qué sanciones se aplicarán en caso de incumplimiento de la normativa?,pregunta 7110,71,
7111,¿Cómo se espera que la normativa sobre los cerramientos de las UIC impacte en la integración de las UIC con el espacio público?,pregunta 7111,71,
7112,¿Qué beneficios se esperan de la normativa para la ciudadanía?,pregunta 7112,71,
7113,¿Qué desafíos se pueden presentar en la implementación de la normativa?,pregunta 7113,71,
7201,¿Qué tipo de actividades en áreas comunes pueden generar un aprovechamiento económico?,pregunta 7201,72,
7202,¿Quién tiene la autoridad para reglamentar las actividades que generan un aprovechamiento económico en áreas comunes: la Asamblea de Copropietarios o la Junta Administradora?,pregunta 7202,72,
7203,¿Qué criterios se deben considerar para establecer un canon por el uso de las áreas comunes para actividades económicas?,pregunta 7203,72,
7204,¿Cómo se garantiza la justicia y equidad en la imposición de un canon por el uso de áreas comunes para actividades económicas?,pregunta 7204,72,
7205,¿A quién pertenecen los ingresos generados por la explotación de las áreas comunes?,pregunta 7205,72,
7206,¿Para qué se pueden utilizar los ingresos generados por la explotación de las áreas comunes?,pregunta 7206,72,
7207,¿Se pueden utilizar los ingresos para financiar proyectos que no sean gastos y expensas comunes de la unidad inmobiliaria?,pregunta 7207,72,
7208,¿Cómo se asegura que los ingresos se destinen únicamente a los gastos y expensas comunes de la unidad inmobiliaria?,pregunta 7208,72,
7209,¿Cómo se interpreta el artículo 72 en casos específicos de actividades económicas en áreas comunes?,pregunta 7209,72,
7210,¿Qué mecanismos existen para resolver controversias relacionadas con la aplicación del artículo 72?,pregunta 7210,72,
7211,¿Existen ejemplos de cómo se ha aplicado el artículo 72 en la práctica?,pregunta 7211,72,
7212,¿Qué tipo de actividades económicas son más comunes en áreas comunes de unidades inmobiliarias cerradas?,pregunta 7212,72,
7213,¿Qué impacto tiene la explotación económica de áreas comunes en la calidad de vida de los residentes?,pregunta 7213,72,
7214,¿Cómo se puede asegurar la transparencia en la gestión de los ingresos generados por la explotación de áreas comunes?,pregunta 7214,72,
