pregunta_id,pregunta,pregunta_name,articulo_id,embeding
6812,¿Existen sanciones por incumplimiento de las disposiciones del Artículo 68?,pregunta 6812,68,
6813,¿Cómo se puede acceder a la información completa del Artículo 68?,pregunta 6813,68,
6814,¿Cómo se asegura la sostenibilidad ambiental de las áreas libres y los parques comunes?,pregunta 6814,68,
6815,¿Se considerarán las necesidades de la fauna y flora local en el diseño de las áreas libres y los parques comunes?,pregunta 6815,68,
6816,¿Cómo se promueve la participación de los residentes en el cuidado y mantenimiento de las áreas libres y los parques comunes?,pregunta 6816,68,
6901,"¿Qué se considera ""adecuado y suficiente"" en términos de tamaño para las áreas de servicios en las Unidades Inmobiliarias Cerradas?",pregunta 6901,69,
6902,"¿Existen especificaciones o normas que definan las dimensiones mínimas para cada tipo de servicio (portería, seguridad, etc.)?",pregunta 6902,69,
6903,¿Cómo se asegura que las áreas de servicios sean accesibles para personas con discapacidad?,pregunta 6903,69,
6904,¿Quién es responsable de mantener y gestionar las áreas de servicios?,pregunta 6904,69,
6905,"¿Qué tipo de servicios se consideran ""otros servicios"" además de los mencionados en el artículo?",pregunta 6905,69,
6906,"¿Cómo se garantiza la calidad y eficiencia de los servicios de energía, acueducto, alcantarillado y comunicaciones?",pregunta 6906,69,
6907,¿Qué medidas se toman para asegurar la seguridad de las instalaciones de energía?,pregunta 6907,69,
6908,¿Cómo se abordan las necesidades de mantenimiento y reparación de las áreas de servicios?,pregunta 6908,69,
6909,¿Cómo se aplica este artículo en la práctica?,pregunta 6909,69,
6910,¿Existen mecanismos para verificar el cumplimiento de las disposiciones del artículo?,pregunta 6910,69,
6911,¿Qué sanciones se aplican en caso de incumplimiento?,pregunta 6911,69,
6912,¿Cómo se pueden resolver las disputas relacionadas con las áreas de servicios?,pregunta 6912,69,
6913,¿Cómo se pueden optimizar las áreas de servicios para mejorar la eficiencia y la sostenibilidad?,pregunta 6913,69,
6914,¿Qué nuevas tecnologías se pueden implementar para mejorar la gestión de los servicios en las Unidades Inmobiliarias Cerradas?,pregunta 6914,69,
6915,¿Cómo se pueden integrar las áreas de servicios con el diseño general de la Unidad Inmobiliaria Cerrada para crear un ambiente más agradable y funcional?,pregunta 6915,69,
7001,¿Cuáles son las exigencias mínimas de celdas de parqueo establecidas por las normas municipales para las Unidades Inmobiliarias Cerradas?,pregunta 7001,70,
7002,¿Cómo se determinan las exigencias mínimas de celdas de parqueo para moradores y visitantes?,pregunta 7002,70,
7003,¿Existen diferentes exigencias de celdas de parqueo para diferentes tipos de Unidades Inmobiliarias Cerradas?,pregunta 7003,70,
7004,¿Se consideran las necesidades especiales de personas con movilidad reducida en las exigencias de celdas de parqueo?,pregunta 7004,70,
7005,¿Cómo se asegura el cumplimiento de las exigencias mínimas de celdas de parqueo en las nuevas construcciones?,pregunta 7005,70,
7006,¿Qué tipo de espacios de maniobra se requieren para vehículos en las Unidades Inmobiliarias Cerradas?,pregunta 7006,70,
7007,¿Cuáles son las dimensiones mínimas para los espacios de maniobra?,pregunta 7007,70,
7008,¿Qué tipo de espacios se necesitan para las operaciones de cargue y descargue en el comercio y la industria?,pregunta 7008,70,
7009,¿Cómo se regulan las áreas de cargue y descargue en las zonas comerciales e industriales?,pregunta 7009,70,
7010,¿Se consideran las necesidades de seguridad y accesibilidad en la planificación de los espacios de maniobra y cargue y descargue?,pregunta 7010,70,
7011,¿Qué tipo de sanciones se aplican en caso de incumplimiento de las exigencias del Artículo 70?,pregunta 7011,70,
7012,¿Quién es responsable de la aplicación y control del cumplimiento del Artículo 70?,pregunta 7012,70,
7013,¿Cómo se pueden realizar las denuncias por incumplimiento del Artículo 70?,pregunta 7013,70,
7014,"¿Existen mecanismos para la revisión y actualización de las normas municipales de urbanismo y construcción, incluyendo el Artículo 70?",pregunta 7014,70,
7101,¿Qué tipo de cerramientos se permiten para las UIC autorizadas a partir de la presente ley?,pregunta 7101,71,
7102,¿Cuál es el objetivo de la normativa sobre los cerramientos de las UIC?,pregunta 7102,71,
7103,"¿Cómo se define la ""integración visual"" de los espacios libres privados y edificaciones al espacio público adyacente?",pregunta 7103,71,
7104,"¿Qué tipo de cerramientos se consideran ""transparentes""?",pregunta 7104,71,
7105,"¿Cómo se garantiza que la ciudadanía no se vea privada del uso, goce y disfrute visual de los espacios públicos adyacentes a las UIC?",pregunta 7105,71,
7106,"¿Qué establece el artículo 6o de la Ley 9ª de 1989 en relación al uso, goce y disfrute visual de los espacios públicos?",pregunta 7106,71,
7107,¿Cómo se relaciona el artículo 71 de la ley actual con el artículo 6o de la Ley 9ª de 1989?,pregunta 7107,71,
7108,¿Cómo se implementará la normativa sobre los cerramientos de las UIC en la práctica?,pregunta 7108,71,
7109,¿Quién será responsable de verificar el cumplimiento de la normativa?,pregunta 7109,71,
7110,¿Qué sanciones se aplicarán en caso de incumplimiento de la normativa?,pregunta 7110,71,
7111,¿Cómo se espera que la normativa sobre los cerramientos de las UIC impacte en la integración de las UIC con el espacio público?,pregunta 7111,71,
7112,¿Qué beneficios se esperan de la normativa para la ciudadanía?,pregunta 7112,71,
7113,¿Qué desafíos se pueden presentar en la implementación de la normativa?,pregunta 7113,71,
7201,¿Qué tipo de actividades en áreas comunes pueden generar un aprovechamiento económico?,pregunta 7201,72,
7202,¿Quién tiene la autoridad para reglamentar las actividades que generan un aprovechamiento económico en áreas comunes: la Asamblea de Copropietarios o la Junta Administradora?,pregunta 7202,72,
7203,¿Qué criterios se deben considerar para establecer un canon por el uso de las áreas comunes para actividades económicas?,pregunta 7203,72,
7204,¿Cómo se garantiza la justicia y equidad en la imposición de un canon por el uso de áreas comunes para actividades económicas?,pregunta 7204,72,
7205,¿A quién pertenecen los ingresos generados por la explotación de las áreas comunes?,pregunta 7205,72,
7206,¿Para qué se pueden utilizar los ingresos generados por la explotación de las áreas comunes?,pregunta 7206,72,
7207,¿Se pueden utilizar los ingresos para financiar proyectos que no sean gastos y expensas comunes de la unidad inmobiliaria?,pregunta 7207,72,
7208,¿Cómo se asegura que los ingresos se destinen únicamente a los gastos y expensas comunes de la unidad inmobiliaria?,pregunta 7208,72,
7209,¿Cómo se interpreta el artículo 72 en casos específicos de actividades económicas en áreas comunes?,pregunta 7209,72,
7210,¿Qué mecanismos existen para resolver controversias relacionadas con la aplicación del artículo 72?,pregunta 7210,72,
7211,¿Existen ejemplos de cómo se ha aplicado el artículo 72 en la práctica?,pregunta 7211,72,
7212,¿Qué tipo de actividades económicas son más comunes en áreas comunes de unidades inmobiliarias cerradas?,pregunta 7212,72,
7213,¿Qué impacto tiene la explotación económica de áreas comunes en la calidad de vida de los residentes?,pregunta 7213,72,
7214,¿Cómo se puede asegurar la transparencia en la gestión de los ingresos generados por la explotación de áreas comunes?,pregunta 7214,72,
101,¿Qué es la propiedad horizontal y cómo se define en la ley?,pregunta 101,1,
102,¿Qué derechos de propiedad exclusiva y copropiedad se establecen en la propiedad horizontal?,pregunta 102,1,
103,¿Cuál es el objetivo principal de la ley que regula la propiedad horizontal?,pregunta 103,1,
104,¿Cómo se garantiza la seguridad y la convivencia pacífica en los inmuebles bajo el régimen de propiedad horizontal?,pregunta 104,1,
105,¿Cómo se relaciona la propiedad horizontal con la función social de la propiedad?,pregunta 105,1,
106,¿Qué aspectos de la ley original fueron declarados inexequibles por la Corte Constitucional?,pregunta 106,1,
107,¿Qué derechos se garantizan a los moradores no propietarios de inmuebles bajo el régimen de propiedad horizontal según la Sentencia C-318 de 2002?,pregunta 107,1,
108,¿Cómo se debe ejercer el derecho de petición y el derecho a ser oído por los moradores no propietarios?,pregunta 108,1,
109,¿Qué tipo de decisiones pueden afectar a los moradores no propietarios en el régimen de propiedad horizontal?,pregunta 109,1,
110,"¿Qué se entiende por ""autoridades internas del inmueble"" en el contexto de la Sentencia C-318 de 2002?",pregunta 110,1,
111,¿Qué tipo de sanciones pueden imponer las autoridades internas del inmueble?,pregunta 111,1,
112,¿Cómo se garantiza el derecho de defensa a los no propietarios en caso de imposición de sanciones?,pregunta 112,1,
113,¿Qué tipo de procedimientos se deben seguir para la imposición de sanciones a los no propietarios?,pregunta 113,1,
114,"¿Qué tipo de bienes se consideran ""bienes comunes"" en el régimen de propiedad horizontal?",pregunta 114,1,
115,¿Cómo se administran los bienes comunes en la propiedad horizontal?,pregunta 115,1,
116,¿Qué tipo de conflictos pueden surgir en el régimen de propiedad horizontal?,pregunta 116,1,
117,¿Cómo se resuelven los conflictos en la propiedad horizontal?,pregunta 117,1,
118,¿Existen mecanismos para la protección de los derechos de los propietarios y no propietarios en el régimen de propiedad horizontal?,pregunta 118,1,
201,¿Cuáles son los principios orientadores de la ley en relación a la propiedad horizontal?,pregunta 201,2,
202,¿Cómo se relaciona la ley con la función social y ecológica de la propiedad?,pregunta 202,2,
203,¿Qué importancia tiene la convivencia pacífica y la solidaridad social en la propiedad horizontal?,pregunta 203,2,
204,¿Cómo se garantiza el respeto de la dignidad humana en la propiedad horizontal?,pregunta 204,2,
205,¿Qué papel juega la libre iniciativa empresarial en la propiedad horizontal?,pregunta 205,2,
206,¿Cómo se asegura el derecho al debido proceso en la propiedad horizontal?,pregunta 206,2,
207,¿Qué tipo de normatividad urbanística debe ser considerada al elaborar los reglamentos de propiedad horizontal?,pregunta 207,2,
208,¿Cómo se promueve la cooperación y solidaridad social entre los copropietarios?,pregunta 208,2,
209,¿Qué tipo de actuaciones de los órganos de administración deben inspirarse en el respeto de la dignidad humana?,pregunta 209,2,
210,¿Qué límites debe tener la libre iniciativa empresarial en la propiedad horizontal?,pregunta 210,2,
211,¿Qué tipo de sanciones se pueden imponer por incumplimiento de obligaciones no pecuniarias?,pregunta 211,2,
212,"¿Qué mecanismos de defensa, contradicción e impugnación se establecen para los copropietarios?",pregunta 212,2,
213,¿Cómo se asegura que los reglamentos de propiedad horizontal se ajusten a los principios orientadores de la ley?,pregunta 213,2,
214,¿Qué tipo de mecanismos de control se establecen para garantizar el cumplimiento de los principios?,pregunta 214,2,
215,¿Cómo se resuelven las controversias que surjan en relación a la aplicación de los principios?,pregunta 215,2,
216,¿Cómo se puede lograr un equilibrio entre los diferentes principios orientadores de la ley?,pregunta 216,2,
217,¿Qué desafíos se presentan para la aplicación efectiva de estos principios en la realidad?,pregunta 217,2,
218,¿Qué tipo de medidas se pueden tomar para fortalecer la aplicación de los principios en la propiedad horizontal?,pregunta 218,2,
701,¿Qué debe indicar la escritura de constitución cuando un conjunto se desarrolla por etapas?,pregunta 701,7,
702,¿Qué aspectos del régimen general del conjunto se deben regular en la escritura de constitución?,pregunta 702,7,
703,¿Cómo se integran las etapas subsiguientes al conjunto?,pregunta 703,7,
704,¿Qué tipo de carácter tienen los coeficientes de copropiedad de los bienes privados en la etapa inicial?,pregunta 704,7,
705,¿Cómo se determinan los coeficientes de copropiedad definitivos?,pregunta 705,7,
706,¿Qué tipo de carácter tienen los coeficientes de copropiedad en las escrituras adicionales?,pregunta 706,7,
707,¿Cómo se calcula el nuevo coeficiente de copropiedad al integrar una nueva etapa?,pregunta 707,7,
708,¿Qué se debe identificar en las escrituras adicionales para cada etapa?,pregunta 708,7,
709,¿Qué requisitos debe cumplir un desarrollo por etapas para ser aprobado por la autoridad urbanística?,pregunta 709,7,
710,"¿Qué se entiende por ""uso y goce del equipamiento ofrecido para su funcionalidad""?",pregunta 710,7,
711,¿Qué tipo de inmuebles pueden ser desarrollados por etapas?,pregunta 711,7,
712,¿Cómo se calculan los coeficientes de copropiedad provisionales y definitivos?,pregunta 712,7,
713,¿Qué ley establece las normas para calcular los coeficientes de copropiedad?,pregunta 713,7,
714,¿Qué ventajas y desventajas tiene el desarrollo de un conjunto por etapas?,pregunta 714,7,
715,¿Qué tipo de problemas legales pueden surgir en el desarrollo de un conjunto por etapas?,pregunta 715,7,
716,¿Qué tipo de información adicional se debe incluir en la escritura de constitución para un desarrollo por etapas?,pregunta 716,7,
717,¿Cómo se garantiza la transparencia y la seguridad jurídica en el desarrollo de un conjunto por etapas?,pregunta 717,7,
801,¿Quién es responsable de la inscripción y certificación de la existencia y representación legal de las personas jurídicas en el régimen de propiedad horizontal?,pregunta 801,8,
802,¿Qué documentos se requieren para la inscripción de la persona jurídica en el régimen de propiedad horizontal?,pregunta 802,8,
803,¿Qué sucede cuando se extingue la propiedad horizontal?,pregunta 803,8,
804,¿Qué se certifica en el caso de la extinción de la propiedad horizontal?,pregunta 804,8,
805,¿Se pueden exigir trámites o requisitos adicionales para la inscripción y certificación?,pregunta 805,8,
806,¿Qué tipo de proyectos de vivienda están exentos del trámite de certificación?,pregunta 806,8,
807,¿Cuál es el procedimiento para la creación de la persona jurídica en estos casos?,pregunta 807,8,
808,¿Qué documentos son necesarios para la creación de la persona jurídica en estos proyectos?,pregunta 808,8,
809,¿Cuál es el objetivo de la inscripción y certificación de la persona jurídica en el régimen de propiedad horizontal?,pregunta 809,8,
810,¿Qué consecuencias legales tiene la falta de inscripción y certificación?,pregunta 810,8,
811,¿Cómo se relaciona la Ley 2079 de 2021 con la inscripción y certificación de la persona jurídica en el régimen de propiedad horizontal?,pregunta 811,8,
812,¿Qué tipo de entidades o personas pueden ser beneficiarias de la excepción para proyectos de vivienda de interés social y prioritario?,pregunta 812,8,
813,¿Qué tipo de problemas o dificultades se pueden presentar en la práctica con la excepción para proyectos de vivienda de interés social y prioritario?,pregunta 813,8,
901,¿Qué porcentaje de destrucción o deterioro del edificio o conjunto es necesario para extinguir la propiedad horizontal?,pregunta 901,9,
902,¿Qué tipo de reglamentación establece el Gobierno Nacional para la reconstrucción del edificio?,pregunta 902,9,
903,¿Qué sucede si no se decide la reconstrucción del edificio?,pregunta 903,9,
904,¿Qué tipo de bienes de dominio particular deben ser objeto de la decisión unánime?,pregunta 904,9,
905,¿Qué tipo de acreedores deben aceptar por escrito la extinción de la propiedad horizontal?,pregunta 905,9,
906,¿Qué sucede si no se obtiene la aceptación de todos los acreedores?,pregunta 906,9,
907,¿Qué tipo de autoridades pueden ordenar la extinción de la propiedad horizontal?,pregunta 907,9,
908,¿Cuáles son los motivos por los que una autoridad puede ordenar la extinción de la propiedad horizontal?,pregunta 908,9,
909,¿Cómo se gravan las hipotecas y demás gravámenes sobre el terreno tras la demolición o destrucción total del edificio?,pregunta 909,9,
910,¿Qué sucede con los coeficientes de copropiedad en relación al terreno?,pregunta 910,9,
911,¿Cuáles son las principales diferencias entre las tres causales de extinción de la propiedad horizontal?,pregunta 911,9,
912,¿Qué derechos y obligaciones tienen los propietarios en caso de extinción de la propiedad horizontal?,pregunta 912,9,
913,¿Qué tipo de procedimientos se deben seguir para extinguir la propiedad horizontal?,pregunta 913,9,
914,¿Qué tipo de consecuencias legales y económicas se derivan de la extinción de la propiedad horizontal?,pregunta 914,9,
915,¿Existen ejemplos de casos en los que se ha extinguido la propiedad horizontal?,pregunta 915,9,
916,¿Qué tipo de medidas se pueden tomar para evitar la extinción de la propiedad horizontal?,pregunta 916,9,
917,¿Qué tipo de alternativas existen a la extinción de la propiedad horizontal?,pregunta 917,9,
1101,¿Cuál es el plazo máximo para dividir la copropiedad sobre el terreno y los bienes comunes tras la escritura de extinción de la propiedad horizontal?,pregunta 1101,11,
1102,¿Qué consecuencias legales se derivan de no dividir la copropiedad dentro del plazo establecido?,pregunta 1102,11,
1103,¿Quién puede solicitar la división de los bienes comunes?,pregunta 1103,11,
1104,¿Qué opciones existen para la división de los bienes comunes: división material o venta?,pregunta 1104,11,
1105,¿Qué criterios se deben considerar para elegir entre la división material o la venta?,pregunta 1105,11,
1106,¿Qué requisitos deben cumplirse para que los bienes comunes sean susceptibles de división material?,pregunta 1106,11,
1107,¿Qué papel juegan las normas urbanísticas en la división material de los bienes comunes?,pregunta 1107,11,
1108,¿En qué casos se opta por la venta de los bienes comunes?,pregunta 1108,11,
1109,¿Cómo se distribuye el producto de la venta entre los propietarios?,pregunta 1109,11,
1110,¿Qué normas se aplican para la división de comunidades en este caso?,pregunta 1110,11,
1111,¿Qué normas se aplican para la distribución del producto de la venta?,pregunta 1111,11,
1112,¿Qué tipo de bienes se consideran bienes comunes en este contexto?,pregunta 1112,11,
1113,¿Qué implica la extinción de la propiedad horizontal?,pregunta 1113,11,
1114,¿Qué derechos y obligaciones tienen los propietarios tras la extinción de la propiedad horizontal?,pregunta 1114,11,
1115,¿Qué alternativas existen a la división de la copropiedad?,pregunta 1115,11,
1116,¿Qué aspectos prácticos se deben considerar al momento de dividir la copropiedad?,pregunta 1116,11,
1301,¿Qué sucede si la destrucción o deterioro del edificio o conjunto es superior al 75% de su valor comercial?,pregunta 1301,13,
1302,¿Qué criterios se utilizan para determinar el valor comercial de un edificio o conjunto?,pregunta 1302,13,
1303,¿Quién determina el porcentaje de destrucción o deterioro del edificio o conjunto?,pregunta 1303,13,
1304,¿Cómo se realiza la asamblea general para decidir la reconstrucción del edificio o conjunto?,pregunta 1304,13,
1305,¿Qué tipo de voto se requiere para aprobar la reconstrucción del edificio o conjunto?,pregunta 1305,13,
1306,¿Qué sucede si no se alcanza el 70% de los coeficientes de propiedad para aprobar la reconstrucción?,pregunta 1306,13,
1307,¿Cómo se distribuyen las expensas de la construcción entre los propietarios?,pregunta 1307,13,
1308,¿Qué sucede si un propietario no puede pagar su parte de las expensas de la construcción?,pregunta 1308,13,
1309,¿Existe algún mecanismo para financiar las expensas de la construcción?,pregunta 1309,13,
1310,¿Qué sucede con las hipotecas y gravámenes existentes en el edificio o conjunto después de la reconstrucción?,pregunta 1310,13,
1311,¿Pueden los propietarios solicitar la cancelación de las hipotecas y gravámenes después de la reconstrucción?,pregunta 1311,13,
1312,¿Qué sucede si la obligación garantizada por una hipoteca o gravamen ha sido satisfecha antes de la reconstrucción?,pregunta 1312,13,
1313,¿Qué otros aspectos del artículo 13 son relevantes para la reconstrucción de edificios o conjuntos?,pregunta 1313,13,
1314,¿Cómo se aplica el artículo 13 en casos específicos de reconstrucción?,pregunta 1314,13,
1315,¿Existen otras normas o leyes que regulan la reconstrucción de edificios o conjuntos?,pregunta 1315,13,
1401,¿Qué se considera un edificio o etapa que hace parte de un conjunto?,pregunta 1401,14,
1402,¿Cómo se calcula el porcentaje de destrucción o deterioro de un edificio o etapa?,pregunta 1402,14,
1403,¿Qué tipo de daños se consideran para determinar el porcentaje de destrucción o deterioro?,pregunta 1403,14,
1404,¿Quién es responsable de la reconstrucción de un edificio o etapa que hace parte de un conjunto?,pregunta 1404,14,
1405,¿Cómo se distribuyen las expensas de reconstrucción entre los propietarios?,pregunta 1405,14,
1406,¿Qué sucede si los propietarios no están de acuerdo con la reconstrucción?,pregunta 1406,14,
1407,¿Qué tipo de decisiones deben tomar los propietarios en relación con la reconstrucción?,pregunta 1407,14,
1408,¿Qué se considera un bien común de uso y goce de todo el conjunto?,pregunta 1408,14,
1409,¿Quién es responsable de la reconstrucción de los bienes comunes?,pregunta 1409,14,
1410,¿Cómo se distribuyen las expensas de reconstrucción de los bienes comunes?,pregunta 1410,14,
1411,¿En qué casos hay obligación de reconstrucción?,pregunta 1411,14,
1412,"¿Qué se entiende por ""extinguir parcialmente la propiedad horizontal""?",pregunta 1412,14,
1413,¿Qué sucede si no se puede reconstruir un edificio o etapa?,pregunta 1413,14,
1414,¿Qué planos deben utilizarse para la reconstrucción?,pregunta 1414,14,
1415,¿Cómo se pueden modificar los planos de reconstrucción?,pregunta 1415,14,
1416,¿Qué entidad es competente para autorizar la modificación de los planos?,pregunta 1416,14,
1417,¿Qué tipo de seguros pueden cubrir los daños a un edificio o etapa que hace parte de un conjunto?,pregunta 1417,14,
1418,¿Qué derechos tienen los propietarios en caso de que la reconstrucción no se realice correctamente?,pregunta 1418,14,
1419,¿Qué mecanismos existen para resolver las disputas entre los propietarios en relación con la reconstrucción?,pregunta 1419,14,
1601,¿Cómo se identifican los bienes privados en un edificio o conjunto?,pregunta 1601,16,
1602,¿Qué documentos deben incluir la identificación de los bienes privados?,pregunta 1602,16,
1603,¿Qué tipo de información debe contener la identificación de los bienes privados?,pregunta 1603,16,
1604,¿Qué derechos tiene el propietario de un bien privado sobre los bienes comunes del edificio o conjunto?,pregunta 1604,16,
1605,¿Cómo se determina la proporción de copropiedad sobre los bienes comunes?,pregunta 1605,16,
1606,¿Qué implica la copropiedad en relación con los bienes comunes?,pregunta 1606,16,
1607,"¿Qué se entiende por ""acto de disposición, gravamen o embargo"" en relación con un bien privado?",pregunta 1607,16,
1608,¿Cómo se incluyen los bienes comunes en estos actos?,pregunta 1608,16,
1609,¿Es posible realizar estos actos en relación con los bienes comunes de forma separada al bien privado?,pregunta 1609,16,
1610,¿Cómo se calcula el impuesto predial sobre un bien privado?,pregunta 1610,16,
1611,¿Qué relación tiene el impuesto predial con los bienes comunes del edificio o conjunto?,pregunta 1611,16,
1612,¿Cómo se aplica el coeficiente de copropiedad al cálculo del impuesto predial?,pregunta 1612,16,
1613,¿Qué tipo de planos prediales se consideran válidos para la identificación de bienes?,pregunta 1613,16,
1614,¿Qué prelación tienen los planos prediales georreferenciados frente a otros sistemas de identificación?,pregunta 1614,16,
1615,¿Cuál es la importancia de la autoridad catastral competente en la identificación de bienes?,pregunta 1615,16,
1616,¿Qué consecuencias legales tiene la falta de identificación de los bienes privados?,pregunta 1616,16,
1617,¿Cómo se resuelven las controversias relacionadas con la propiedad de bienes privados y comunes?,pregunta 1617,16,
1618,¿Qué tipo de normativa adicional se aplica a la propiedad horizontal en relación con los bienes privados y comunes?,pregunta 1618,16,
1701,¿Qué tipo de edificios o conjuntos están sujetos a la división de hipotecas según este artículo?,pregunta 1701,17,
1702,¿Cómo se determina la proporción de la hipoteca que se asigna a cada unidad privada?,pregunta 1702,17,
1703,¿Qué implica la inscripción de la división de la hipoteca en la Oficina de Registro de Instrumentos Públicos?,pregunta 1703,17,
1704,¿Qué responsabilidades tienen los propietarios de las unidades privadas después de la división de la hipoteca?,pregunta 1704,17,
1705,¿En qué casos se requiere el levantamiento proporcional del gravamen hipotecario?,pregunta 1705,17,
1706,¿Quién es responsable de presentar la certificación de aceptación del acreedor para el levantamiento proporcional del gravamen?,pregunta 1706,17,
1707,¿Qué sucede si no se presenta la certificación de aceptación del acreedor para el levantamiento proporcional del gravamen?,pregunta 1707,17,
1708,¿Qué tipo de documento debe presentar el propietario inicial para la protocolización de la transferencia de dominio de una unidad privada?,pregunta 1708,17,
1709,¿Cuáles son las ventajas de dividir la hipoteca entre las unidades privadas?,pregunta 1709,17,
1710,¿Qué tipo de problemas pueden surgir al dividir la hipoteca?,pregunta 1710,17,
1711,¿Qué tipo de acuerdos pueden establecerse entre los propietarios y el acreedor hipotecario para la división de la hipoteca?,pregunta 1711,17,
1712,¿Cómo se aplica este artículo en casos de venta de unidades privadas con pago diferido?,pregunta 1712,17,
1713,¿Qué tipo de información adicional se necesita para comprender completamente el proceso de división de hipotecas en este contexto?,pregunta 1713,17,
2101,¿Qué tipo de reforma al reglamento de propiedad horizontal se requiere para desafectar un bien común no esencial?,pregunta 2101,21,
2102,¿Qué documentos son necesarios para formalizar la desafectación?,pregunta 2102,21,
2103,¿Qué pasos se deben seguir para registrar la desafectación en la Oficina de Registro de Instrumentos Públicos?,pregunta 2103,21,
2104,¿Qué implica la apertura del folio de matrícula inmobiliaria correspondiente?,pregunta 2104,21,
2105,¿Cómo se ajustan los coeficientes de copropiedad y módulos de contribución tras la desafectación?,pregunta 2105,21,
2106,¿Qué criterios se utilizan para calcular los nuevos coeficientes y módulos?,pregunta 2106,21,
2107,¿Qué tipo de bienes privados pueden incorporarse al edificio o conjunto tras la desafectación?,pregunta 2107,21,
2108,¿Qué dice la Corte Constitucional sobre la desafectación de bienes comunes no esenciales?,pregunta 2108,21,
2109,¿Qué tipo de demandas se han presentado sobre este tema?,pregunta 2109,21,
2110,¿Qué aspectos legales son relevantes para determinar la validez de la desafectación?,pregunta 2110,21,
2111,¿Qué ejemplos concretos de bienes comunes no esenciales se pueden desafectar?,pregunta 2111,21,
2112,¿Qué tipo de conflictos pueden surgir durante el proceso de desafectación?,pregunta 2112,21,
2113,¿Qué recomendaciones se pueden dar a los propietarios para llevar a cabo la desafectación de forma exitosa?,pregunta 2113,21,
2114,"¿Qué significa ""bienes comunes no esenciales""?",pregunta 2114,21,
2115,"¿Cómo se define la ""ineptitud de la demanda"" en el contexto de la Sentencia C-738 de 2002?",pregunta 2115,21,
2116,¿Qué implicaciones tiene la inhibición de la Corte Constitucional para la interpretación del artículo 21?,pregunta 2116,21,
2201,¿Qué tipo de bienes comunes pueden ser asignados de manera exclusiva a los propietarios de bienes privados?,pregunta 2201,22,
2202,¿Qué criterios se deben considerar para la asignación exclusiva de bienes comunes?,pregunta 2202,22,
2203,¿Qué tipo de bienes comunes NO pueden ser objeto de uso exclusivo?,pregunta 2203,22,
2204,¿Por qué se prohíbe el uso exclusivo de ciertos bienes comunes?,pregunta 2204,22,
2205,¿Cómo se pueden asignar los parqueaderos destinados a los vehículos de los propietarios del edificio o conjunto?,pregunta 2205,22,
2206,¿Por qué la Corte Constitucional se declaró inhibida para fallar sobre este artículo?,pregunta 2206,22,
2207,¿Qué implicaciones tiene la inhibición de la Corte Constitucional para la interpretación del Artículo 22?,pregunta 2207,22,
2208,¿Qué tipo de controversias o conflictos podrían surgir en la práctica con respecto a la asignación de bienes comunes?,pregunta 2208,22,
2209,¿Cómo se pueden resolver las controversias que surjan en relación a la asignación de bienes comunes?,pregunta 2209,22,
2210,¿Qué tipo de mecanismos de control se pueden implementar para garantizar el uso equitativo de los bienes comunes?,pregunta 2210,22,
2211,¿Cómo se pueden conciliar los derechos individuales de los propietarios con el interés general en el uso y disfrute de los bienes comunes?,pregunta 2211,22,
2301,¿Qué tipo de alteraciones o construcciones están prohibidas sobre los bienes comunes?,pregunta 2301,23,
2302,¿Qué se considera un cambio de destinación del bien común?,pregunta 2302,23,
2303,¿Cuáles son los tipos de reparaciones que deben realizar los propietarios?,pregunta 2303,23,
2304,¿Cómo se determina la compensación económica por el uso exclusivo de un bien común?,pregunta 2304,23,
2305,¿Quién decide el monto de la compensación económica?,pregunta 2305,23,
2306,¿Qué tipo de mejoras se consideran expensas comunes?,pregunta 2306,23,
2307,¿Cuándo no se consideran expensas comunes las mejoras?,pregunta 2307,23,
2308,¿Quién es responsable de las mejoras necesarias?,pregunta 2308,23,
2309,¿Es posible vender el derecho de uso exclusivo sobre bienes comunes?,pregunta 2309,23,
2310,¿Qué implica la prohibición de vender el derecho de uso exclusivo?,pregunta 2310,23,
2311,¿Qué tipo de bienes se consideran bienes comunes?,pregunta 2311,23,
2312,¿Cómo se asigna el uso exclusivo de un bien común?,pregunta 2312,23,
2313,¿Qué ocurre si un propietario no cumple con sus obligaciones?,pregunta 2313,23,
2314,¿Qué mecanismos existen para resolver conflictos relacionados con el uso de bienes comunes?,pregunta 2314,23,
2801,¿Qué porcentaje de votos de los propietarios es necesario para autorizar reformas al reglamento de propiedad horizontal relacionadas con la modificación de los coeficientes de propiedad horizontal?,pregunta 2801,28,
2802,¿Cuáles son los eventos específicos que permiten la modificación de los coeficientes de propiedad horizontal?,pregunta 2802,28,
2803,¿Qué tipo de errores aritméticos o parámetros legales no considerados justifican la modificación de los coeficientes de propiedad horizontal?,pregunta 2803,28,
2804,¿Cómo se modifican los coeficientes de propiedad horizontal cuando se añaden nuevos bienes privados al edificio o conjunto?,pregunta 2804,28,
2805,¿Qué sucede con los coeficientes de propiedad horizontal cuando se extingue la propiedad horizontal en una parte del edificio o conjunto?,pregunta 2805,28,
2806,¿En qué casos la modificación de la destinación de un bien de dominio particular puede justificar la modificación de los coeficientes de propiedad horizontal?,pregunta 2806,28,
2807,¿Qué tipo de procedimientos se deben seguir para solicitar la autorización de reformas al reglamento de propiedad horizontal?,pregunta 2807,28,
